sentiment	productId	userId	summary	text	helpfulY	helpfulN
1	B002V5KFNY	AXQ6C5LM9A067	Great Chocolates	I bought these for my girlfriend who just happens to live in California, and she loved them. The chocolates came fresh and the packaging was just beautiful.<br /><br />Hand-written card, her name was hand-written on the front of the card, and extra care was taken in the whole process. I will definitely buy again from Choclatique.<br /><br />If I could rate higher, I would. I was sent a $15 refund for the shipping because my girlfriend lived nearby. I've never had such an honest company before, that was pretty cool!	1	0
-1	B00390T5JA	A2N1JP1QS8HH6L	Good for the Basic Coffee Drinkers	I got this Keurig for my mom as a christmas gift. I picked it initially because it was one of the more affordable, nicer ones. From what I can see its, great! it makes coffee almost instantly. The only thing I noticed is this Keurig is made cheaper than the more expensive ones, for example I own the 179.99 Keurig and the handle and base are made out of metal while this one's handle and base are made out of plastic. Its not necessarily a bad thing its just something I noticed. And its kind of unfortunate that it only allows you to choose two sizes of coffee and thats it. Basically what i'm trying to say is for someone like me whose a mild coffee drinker its great! But for someone who drinks coffee more often you might want to spring for one of the more expensive ones that allow you to be specific on different settings such as cup size and temperature.	1	0
-1	B0013NUGDE	A3CMDR34KFLGFX	Interesting taste....	I had to fight to open the sweet potato chip bag because my mind just doesn't want me to be eating sweet potato chips.  Anyway...I get the bag open and I expected them to be gross.  The chips are not gross. They taste like sweet potatos which to me means they need some butter flavor added  to make them taste good.  As it stands, they taste like an unflavored bake potatoe without any butter.<br /><br />I tried to eat a whole bag and they kept getting stuck in my teeth so I gave up.  Also, it just doesn't feel right to be eating sweet potato chips.  I have a whole box of them so I am going to continue to try to get used to them.<br />====<br /><br />Update: I still have a box of these chips left.  I couldn't stomach them, my co-workers said they were too bland, and my friend co-worker said they taste like unflavored cornflakes.<br /><br />I don't see how these will be a hit in stores.	1	1
-1	B000W4U82Y	A3DRUVPNCM49FC	sprinkles, not candy	I thought I was buying non pareil candy (like snowcaps), but instead it was a container of sprinkles. I'll find a use for them, but I was hoping for a stocking stuffer (heck maybe I'll make it stocking stuffer andyway).  I would have been better to see a picture of the container- so I knew it wasn't candy.	0	2
1	B0007A0AP8	A32U8P2FZETSC7	Great snacks	My dog loves these snacks and they don't have artificial ingredients.<br /><br />They come in a resealable bag which is good - they do get a bit hard if they are not kept sealed up.	0	0
1	B004K30HO2	A2JCUQ570DT2R5	convenient	This is the second time I've ordered this product and I plan to order these often.  They work perfectly and I am able to use my favorite speciality coffees especially when I run out of the prefilled K-cups sold at retail stores.	0	0
-1	B003XUJ564	A2BXKUS799U1RC	Its good but nothing special	What can you say about this product. It is canned ravioli and it is not bad for a quick meal. You can't expect a true italian raviolo from a chef boyardee can so for what it is it's fine. I keep it at work and eat it for lunch once or twice a week.<br />The price on Amazon is very good. I can get it at the grocery store for a dollar a can when it's on sale or 1.39 when not. This was $12 and change for 12 cans delivered to my door in 2 days with Prime. I will order this product again.<br />As far as the reviews saying they recieved dented cans. I didnt recieve any dented cans but that's not to say others haven't. (on a side note, my 7 year old niece loves this stuff)	0	0
-1	B0012ZJ4S6	A12IRGQLFE4EBA	Don't like taste, but do like medicinal qualities	"Out of curiosity, I chose to purchase this particular flavor of Two Leaves and a Bud at my local grocer.  I do not like the taste of the tea without sweetner -- it is very bitter even when using a lower temp for the water (because its green tea) and this is the first time I've ever tasted a green tea that I didn't care for -- The Two Leaves and a Bud Jasmine Green is divine!  With sweetener, the Orange Sencha Green is tolerable (for me).  What I like about this green tea is its medicinal effects.  On the back of all Two Leaves & A Bud packages are brief statements listing what types of foods the teas pair with and/or what the tea is ""best for.""  The Orange Sencha Green Tea states that it is best for concentration ... and it is.  If I'm feeling particulary foggy headed or out of sorts (lol), I drink a mug of Orange Sencha Green and it clears my head right up!  I appreciate teas that have effective medicinal qualities that are evident within a few sips and this makes up for the unpleasant (my opinion) taste.  I will continue to purchase it and would recommend it as a good reading or studying tea."	1	0
-1	B000SATIGO	A3ATZGRMWXXV3Q	Very weak, not what one would expect from Assam.	"Quote ""Assam tea is known for its body, briskness, malty flavor, and strong, bright color.""<br /><br />This offering is pretty abysmal, it is lacking in every department, maybe it was mislabeled. I am not sure what I am going to do with it!!"	1	1
-1	B0047E2I5U	A2WPGD472GMDT1	NOT SO GOOD	HAVE ORDERED THIS BRFORE AND THIS TIME JUST DOESNT SEEM AS FRESH. WHEN I OPENED , THE CONTENTS SEEMED STALE, BUT THE DATE ON THE PACKAGE WAS OCT2013.....COULD HAVE BEEN A PIN HOLE IN BAG AND I COULDN'T FIND IT.	0	1
-1	B000KV61FC	A3I4F0I0XJ6VR8	Terrible!	This was a waste of money!  The plastic rope cracked and broke within a couple of days.  Our little pup barely touched it.	1	1
1	B001RVFDOO	A6UZIBMKG72JF	Awesome Product	"These are great - my entire family loves them.  It is a great addition to my son's school lunch - and I have the satisfaction of knowing it is a better alternative then the normal ""chip"" out on the market.  Great flavor - BBQ and Sourcream & Onion are our favorites!  Love the single serve bags - wish you could buy them at the store - but for now I will continue to purchase on Amazon...  because of the great service and varieties!"	0	0
1	B0049ZCFUA	AKW6M31HLPH2X	Best marinade for Fried Turkey Ever	This is the best marinade to inject in a Fried Turkey EVER made!  You don't have to add anything of your own (maybe a little olive oil, but that's all).  Plus there is a shaker mix you can buy to sprinkle on the top of the turkey, BUT this marinade can be injected to make a tender, juicy fried turkey.  We LOVED it!	0	0
-1	B000G0EP78	A2ED4W0FFIVD0V	A great tasting way to kill your weight loss!	I used this product under the belief that it was really better than regular flour. Guess what. It isn't. Go to the isle on your grocery store and you will see that there is about a 5 carb/ 20 calorie difference between this and regular wheat flour. NOT TO MENTION, this is WHITE, REFINED, HIGHLY PROCESSED. Taste delicious, if you are on atkins or Dukans and you eat this, you may experience what I experienced. My experience is what made me turn around and realize the truth about this product:<br />1. INSANE cravings for more carbs. You will want them whether it comes from this product or junk. That is because a carb is a carb and regular store bought/ restaurant style/ vending machines/ cafeteria food/ etc will not use this product. You will seriously slip in your will power. The serving size for CARBquick is ONLY 1/4 a cup. You'd do yourself a favor and just spend the money on a regular slice of bread.<br />2. ACNE golore. I have minimal acne. Wheat makes me break out. Atkins gave me the clearest skin ever. After a week of this product I had tiny zits all over my face! Unacceptable!<br /><br />Considering the expense of this product, it is not worth paying for. Carbquick should be known as the Carb that will QUICKLY spike your insulin! You'd do better to get yourself some almond flour or if you are not wheat sensitive (which most people are the FDA just doesn't want to ruin the wheat industry) just buy some real flour!	2	4
1	B0028VAQSU	A39J51MF11DW0J	gluten free in Talent	I have a cafe in Talent , Oregon.  I couldnt find this product wholesale anywhere. This is so convienient and free shipping and it was here in just a few days!!  My supplier could only get small amounts of inferior product and it would take 3 weeks. Thanks Amazon!	1	0
1	B000LKZK7C	A2JRK3K99168A1	It's sugar..	It's just sugar in the raw, it's flavor profile is much better then white sugar and it's suppose to be better for you or something. I just wish the bags were resealable.	0	0
